time,x,y,dx,dy,handle,accel,brake,speed,focus,focus_x,focus_y,comment
1600055822.637,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,7,909.0,800.0,AgentPlugin
1600055823.127,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,4,938.0,594.0,AgentPlugin
1600055823.627,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,4,1163.0,498.0,AgentPlugin
1600055824.126,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,1,1063.0,152.0,AgentPlugin
1600055824.628,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,1,1098.0,114.0,AgentPlugin
1600055825.127,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,1,1106.0,117.0,AgentPlugin
1600055825.626,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,1,1104.0,312.0,AgentPlugin
1600055826.126,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,8,1326.0,729.0,AgentPlugin
1600055826.626,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,8,1326.0,729.0,AgentPlugin
1600055827.127,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,8,1326.0,729.0,AgentPlugin
1600055827.624,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,8,1326.0,729.0,AgentPlugin
1600055828.125,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,5,1384.0,485.0,AgentPlugin
1600055828.626,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,5,1380.0,489.0,AgentPlugin
1600055829.127,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,1,1101.0,335.0,AgentPlugin
1600055829.625,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,1,1089.0,329.0,AgentPlugin
1600055830.125,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,5,1387.0,474.0,AgentPlugin
1600055830.626,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,5,1385.0,481.0,AgentPlugin
1600055831.126,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,5,1381.0,486.0,AgentPlugin
1600055831.634,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,5,1378.0,484.0,AgentPlugin
1600055832.125,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,-1,1291.0,2166.0,AgentPlugin
1600055832.624,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,5,1337.0,573.0,AgentPlugin
1600055833.124,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,5,1371.0,485.0,AgentPlugin
1600055833.626,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,5,1401.0,708.0,AgentPlugin
1600055834.129,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,8,1348.0,726.0,AgentPlugin
1600055834.626,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,8,1347.0,723.0,AgentPlugin
1600055835.125,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,5,1382.0,556.0,AgentPlugin
1600055835.625,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,8,1290.0,863.0,AgentPlugin
1600055836.127,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,5,1343.0,715.0,AgentPlugin
1600055836.625,8079.39,3546.22,1.0,-0.01,0.0,0.0,0.0,37.96,5,1342.0,718.0,AgentPlugin
1600055837.311,6603.97,3547.01,1.0,0.0,0.0,0.0,0.84,0.53,8,1332.0,802.0,AgentPlugin
1600055837.815,6603.97,3547.01,1.0,0.0,0.0,0.0,1.0,0.0,-1,1018.0,1785.0,AgentPlugin
1600055838.322,6603.97,3547.01,1.0,0.0,0.0,0.0,1.0,0.0,-1,971.0,2181.0,AgentPlugin
1600055838.819,6603.97,3547.01,1.0,0.0,0.0,0.0,1.0,0.0,-1,971.0,2181.0,AgentPlugin
1600055839.32,6603.97,3547.01,1.0,0.0,0.0,0.0,1.0,0.0,7,989.0,932.0,AgentPlugin
1600055839.811,6603.97,3547.01,1.0,0.0,0.0,0.0,1.0,0.0,8,1616.0,872.0,AgentPlugin
1600055840.312,6603.97,3547.01,1.0,0.0,0.0,0.0,1.0,0.0,8,1641.0,874.0,AgentPlugin
1600055840.82,6603.97,3547.01,1.0,0.0,0.0,0.0,1.0,0.0,-1,2128.0,2339.0,AgentPlugin
1600055841.313,6603.97,3547.01,1.0,0.0,0.0,0.0,1.0,0.0,-1,2128.0,2339.0,AgentPlugin
1600055841.825,6603.97,3547.01,1.0,0.0,0.0,0.0,1.0,0.0,-1,2184.0,2249.0,AgentPlugin
1600055842.316,6603.97,3547.01,1.0,0.0,0.0,0.0,1.0,0.0,7,1028.0,897.0,AgentPlugin
1600055842.813,6603.97,3547.01,1.0,0.0,0.0,0.0,1.0,0.0,-1,712.0,2087.0,AgentPlugin
1600055843.312,6603.97,3547.01,1.0,0.0,0.0,0.0,0.77,0.0,-1,939.0,1131.0,AgentPlugin
1600055843.815,6603.97,3547.01,1.0,0.0,0.0,0.0,0.62,0.0,-1,1216.0,1645.0,AgentPlugin
1600055844.319,6604.0,3547.01,1.0,0.0,0.0,0.0,0.63,0.14,-1,1216.0,1645.0,AgentPlugin
1600055844.815,6604.0,3547.01,1.0,0.0,0.01,0.0,0.63,0.0,8,1701.0,977.0,AgentPlugin
1600055845.314,6604.0,3547.01,1.0,0.0,0.01,0.0,0.52,0.0,8,1583.0,996.0,AgentPlugin
1600055845.821,6604.02,3547.01,1.0,0.0,0.01,0.0,0.67,0.0,-1,1504.0,1083.0,AgentPlugin
1600055846.318,6604.02,3547.01,1.0,0.0,0.01,0.0,1.0,0.0,4,1138.0,636.0,AgentPlugin
1600055846.811,6604.02,3547.01,1.0,0.0,0.01,0.0,0.79,0.0,4,1129.0,637.0,AgentPlugin
1600055847.325,6604.02,3547.01,1.0,0.0,0.01,0.0,0.62,0.0,4,1129.0,637.0,AgentPlugin
1600055847.818,6604.07,3547.01,1.0,0.0,0.0,0.0,0.0,1.04,4,1129.0,637.0,AgentPlugin
1600055848.312,6604.31,3547.01,1.0,0.0,0.0,0.0,0.0,2.45,4,1129.0,637.0,AgentPlugin
1600055848.82,6604.76,3547.01,1.0,0.0,0.01,0.0,0.0,3.84,8,1425.0,824.0,AgentPlugin
1600055849.32,6605.38,3547.01,1.0,0.0,0.01,0.09,0.0,5.16,4,850.0,602.0,AgentPlugin
1600055849.816,6606.19,3547.02,1.0,0.0,0.0,0.18,0.0,6.48,4,961.0,557.0,AgentPlugin
1600055850.313,6607.17,3547.02,1.0,0.0,0.0,0.25,0.0,7.91,4,792.0,639.0,AgentPlugin
1600055850.811,6608.39,3547.03,1.0,0.01,0.0,0.25,0.0,9.52,4,940.0,552.0,AgentPlugin
1600055851.312,6609.82,3547.04,1.0,0.01,0.0,0.26,0.0,11.12,4,908.0,578.0,AgentPlugin
1600055851.811,6611.47,3547.05,1.0,0.01,0.0,0.31,0.0,12.68,8,1686.0,917.0,AgentPlugin
1600055852.312,6613.35,3547.06,1.0,0.01,0.0,0.36,0.0,14.39,8,1679.0,950.0,AgentPlugin
1600055852.813,6615.49,3547.08,1.0,0.01,0.0,0.37,0.0,16.34,4,931.0,548.0,AgentPlugin
1600055853.329,6617.92,3547.11,1.0,0.01,0.0,0.37,0.0,18.24,4,870.0,551.0,AgentPlugin
1600055853.835,6620.65,3547.14,1.0,0.01,0.0,0.37,0.0,20.08,4,930.0,557.0,AgentPlugin
1600055854.339,6623.6,3547.17,1.0,0.01,0.0,0.37,0.0,21.85,4,947.0,542.0,AgentPlugin
1600055854.827,6626.65,3547.2,1.0,0.01,0.0,0.37,0.0,23.5,4,926.0,536.0,AgentPlugin
1600055855.329,6630.08,3547.23,1.0,0.01,0.0,0.37,0.0,25.19,4,839.0,624.0,AgentPlugin
1600055855.838,6633.76,3547.27,1.0,0.01,0.0,0.37,0.0,26.85,4,968.0,540.0,AgentPlugin
1600055856.334,6637.56,3547.31,1.0,0.01,0.0,0.37,0.0,28.43,8,1677.0,920.0,AgentPlugin
1600055856.833,6641.61,3547.35,1.0,0.01,0.0,0.34,0.0,29.98,8,1666.0,909.0,AgentPlugin
1600055857.34,6645.92,3547.4,1.0,0.01,0.0,0.2,0.0,31.12,8,1668.0,913.0,AgentPlugin
1600055857.838,6650.29,3547.44,1.0,0.01,0.0,0.2,0.0,31.75,8,1650.0,928.0,AgentPlugin
1600055858.33,6654.64,3547.49,1.0,0.01,0.0,0.2,0.0,32.35,4,924.0,552.0,AgentPlugin
1600055858.833,6659.22,3547.53,1.0,0.01,0.0,0.2,0.0,32.97,8,1653.0,919.0,AgentPlugin
1600055859.334,6663.85,3547.58,1.0,0.01,0.0,0.2,0.0,33.57,8,1654.0,915.0,AgentPlugin
1600055859.837,6668.57,3547.63,1.0,0.01,0.0,0.2,0.0,34.16,4,980.0,544.0,AgentPlugin
1600055860.35,6673.45,3547.68,1.0,0.01,0.0,0.14,0.0,34.64,8,1668.0,926.0,AgentPlugin
1600055860.853,6678.34,3547.73,1.0,0.01,0.0,0.14,0.0,35.26,8,1673.0,920.0,AgentPlugin
1600055861.354,6683.35,3547.78,1.0,0.01,0.0,0.14,0.0,36.43,4,956.0,533.0,AgentPlugin
1600055861.842,6688.3,3547.83,1.0,0.01,0.0,0.14,0.0,36.56,8,1513.0,885.0,AgentPlugin
1600055862.348,6693.43,3547.89,1.0,0.01,0.0,0.13,0.0,36.68,8,1657.0,930.0,AgentPlugin
1600055862.854,6698.62,3547.94,1.0,0.01,0.0,0.02,0.0,36.66,8,1648.0,943.0,AgentPlugin
1600055863.372,6703.86,3547.99,1.0,0.01,0.0,0.04,0.0,36.43,8,1656.0,929.0,AgentPlugin
1600055863.878,6708.9,3548.05,1.0,0.01,0.0,0.04,0.0,36.24,4,943.0,563.0,AgentPlugin
1600055864.372,6713.87,3548.1,1.0,0.01,0.0,0.04,0.0,36.06,4,948.0,537.0,AgentPlugin
1600055864.877,6718.98,3548.15,1.0,0.01,0.0,0.04,0.0,35.87,8,1630.0,943.0,AgentPlugin
1600055865.398,6724.15,3548.2,1.0,0.01,0.0,0.04,0.0,35.69,8,1665.0,936.0,AgentPlugin
1600055865.891,6729.03,3548.25,1.0,0.01,0.0,0.04,0.0,35.51,4,946.0,566.0,AgentPlugin
1600055866.415,6734.19,3548.31,1.0,0.01,0.0,0.04,0.0,35.33,4,950.0,564.0,AgentPlugin
1600055866.909,6739.01,3548.36,1.0,0.01,0.0,0.04,0.0,35.15,4,972.0,573.0,AgentPlugin
1600055867.413,6743.92,3548.41,1.0,0.01,0.0,0.04,0.0,34.98,4,980.0,557.0,AgentPlugin
1600055867.923,6748.88,3548.46,1.0,0.01,0.0,0.04,0.0,34.8,8,1358.0,760.0,AgentPlugin
1600055868.431,6753.75,3548.51,1.0,0.01,0.0,0.04,0.0,34.61,4,973.0,578.0,AgentPlugin
1600055868.921,6758.4,3548.56,1.0,0.01,0.0,0.04,0.0,34.43,8,1606.0,946.0,AgentPlugin
1600055869.452,6763.51,3548.61,1.0,0.01,0.0,0.04,0.0,34.24,8,1293.0,807.0,AgentPlugin
1600055869.969,6768.41,3548.66,1.0,0.01,0.0,0.04,0.0,34.05,4,945.0,579.0,AgentPlugin
1600055870.457,6773.04,3548.7,1.0,0.01,0.0,0.04,0.0,33.87,4,936.0,571.0,AgentPlugin
1600055870.962,6777.77,3548.74,1.0,0.01,0.0,0.04,0.0,33.7,7,642.0,838.0,AgentPlugin
1600055871.476,6782.58,3548.77,1.0,0.01,0.0,0.04,0.0,33.51,4,960.0,575.0,AgentPlugin
1600055871.981,6787.26,3548.79,1.0,0.0,0.0,0.04,0.0,33.34,4,877.0,559.0,AgentPlugin
1600055872.468,6791.71,3548.8,1.0,0.0,0.0,0.04,0.0,33.17,4,933.0,548.0,AgentPlugin
1600055872.983,6796.48,3548.81,1.0,0.0,0.0,0.04,0.0,33.0,7,1133.0,889.0,AgentPlugin
1600055873.491,6801.13,3548.81,1.0,0.0,0.0,0.04,0.0,32.82,8,1644.0,919.0,AgentPlugin
1600055873.991,6805.69,3548.8,1.0,0.0,0.0,0.03,0.0,32.65,8,1644.0,924.0,AgentPlugin
1600055874.484,6810.1,3548.78,1.0,0.0,0.0,0.08,0.0,32.48,8,1638.0,945.0,AgentPlugin
1600055874.984,6814.62,3548.76,1.0,0.0,0.0,0.18,0.0,32.61,4,940.0,602.0,AgentPlugin
1600055875.485,6819.21,3548.73,1.0,-0.01,0.0,0.17,0.0,32.86,4,955.0,559.0,AgentPlugin
1600055875.984,6823.74,3548.7,1.0,-0.01,0.0,0.16,0.0,33.07,4,1025.0,577.0,AgentPlugin
1600055876.484,6828.36,3548.67,1.0,-0.01,0.0,0.16,0.0,33.28,8,1654.0,934.0,AgentPlugin
1600055877.002,6833.17,3548.62,1.0,-0.01,0.0,0.17,0.0,33.5,8,1646.0,943.0,AgentPlugin
1600055877.515,6837.99,3548.58,1.0,-0.01,0.0,0.18,0.0,33.73,8,1626.0,931.0,AgentPlugin
1600055878.038,6842.91,3548.54,1.0,-0.01,0.0,0.18,0.0,33.98,4,929.0,576.0,AgentPlugin
1600055878.535,6847.59,3548.5,1.0,-0.01,0.0,0.19,0.0,34.23,4,951.0,560.0,AgentPlugin
1600055879.055,6852.56,3548.45,1.0,-0.01,0.0,0.21,0.0,34.56,8,1595.0,901.0,AgentPlugin
1600055879.561,6857.45,3548.41,1.0,-0.01,0.0,0.21,0.0,34.91,8,1650.0,928.0,AgentPlugin
1600055880.078,6862.49,3548.36,1.0,-0.01,0.0,0.19,0.0,35.25,8,1651.0,943.0,AgentPlugin
1600055880.607,6867.68,3548.31,1.0,-0.01,0.0,0.18,0.0,35.52,4,946.0,567.0,AgentPlugin
1600055881.106,6872.62,3548.27,1.0,-0.01,0.0,0.18,0.0,35.76,4,974.0,565.0,AgentPlugin
1600055881.601,6877.55,3548.22,1.0,-0.01,0.0,0.18,0.0,35.99,4,972.0,549.0,AgentPlugin
1600055882.123,6882.76,3548.17,1.0,-0.01,0.0,0.06,0.0,36.19,4,944.0,563.0,AgentPlugin
1600055882.608,6887.66,3548.13,1.0,-0.01,0.0,0.0,0.0,36.0,8,1642.0,942.0,AgentPlugin
1600055883.112,6892.67,3548.08,1.0,-0.01,0.0,0.0,0.0,35.71,4,1116.0,647.0,AgentPlugin
1600055883.606,6897.57,3548.03,1.0,-0.01,0.0,0.0,0.0,35.42,4,946.0,567.0,AgentPlugin
1600055884.113,6902.51,3547.98,1.0,-0.01,0.0,0.0,0.0,35.11,4,965.0,569.0,AgentPlugin
1600055884.612,6907.34,3547.93,1.0,-0.01,0.0,0.0,0.0,34.81,4,993.0,587.0,AgentPlugin
1600055885.109,6912.09,3547.89,1.0,-0.01,0.0,0.0,0.0,34.52,8,1675.0,955.0,AgentPlugin
1600055885.628,6917.17,3547.84,1.0,-0.01,0.0,0.0,0.0,34.21,8,1689.0,937.0,AgentPlugin
1600055886.124,6921.74,3547.79,1.0,-0.01,0.0,0.0,0.0,33.92,4,959.0,587.0,AgentPlugin
1600055886.625,6926.48,3547.74,1.0,-0.01,0.0,0.0,0.0,33.63,4,960.0,595.0,AgentPlugin
1600055887.135,6931.23,3547.69,1.0,-0.01,0.0,0.0,0.03,33.25,4,913.0,550.0,AgentPlugin
1600055887.618,6935.7,3547.65,1.0,-0.01,0.0,0.0,0.0,32.71,4,925.0,605.0,AgentPlugin
1600055888.127,6940.24,3547.6,1.0,-0.01,0.0,0.0,0.03,32.39,4,906.0,590.0,AgentPlugin
1600055888.642,6944.69,3547.55,1.0,-0.01,0.0,0.0,0.28,28.32,4,886.0,596.0,AgentPlugin
1600055889.159,6948.32,3547.52,1.0,-0.01,0.0,0.0,0.29,22.51,4,952.0,587.0,AgentPlugin
1600055889.678,6951.21,3547.49,1.0,-0.01,0.0,0.0,0.11,18.77,4,972.0,592.0,AgentPlugin
1600055890.171,6953.73,3547.46,1.0,-0.01,0.0,0.0,0.0,18.38,4,1108.0,597.0,AgentPlugin
1600055890.671,6956.29,3547.43,1.0,-0.01,0.0,0.0,0.0,18.17,4,936.0,628.0,AgentPlugin
1600055891.174,6958.75,3547.41,1.0,-0.01,0.0,0.0,0.0,17.98,4,867.0,600.0,AgentPlugin
1600055891.677,6961.25,3547.38,1.0,-0.01,0.0,0.0,0.0,17.76,4,935.0,597.0,AgentPlugin
1600055892.197,6963.87,3547.35,1.0,-0.01,0.0,0.0,0.0,17.53,4,894.0,616.0,AgentPlugin
1600055892.681,6966.12,3547.32,1.0,-0.01,0.0,0.0,0.22,14.99,4,1072.0,610.0,AgentPlugin
1600055893.187,6967.9,3547.3,1.0,-0.01,0.0,0.0,0.16,11.61,4,757.0,616.0,AgentPlugin
1600055893.682,6969.54,3547.29,1.0,-0.01,0.0,0.0,0.0,11.53,3,636.0,608.0,AgentPlugin
1600055894.18,6971.17,3547.27,1.0,-0.01,0.0,0.0,0.0,11.89,8,1688.0,955.0,AgentPlugin
1600055894.692,6972.81,3547.25,1.0,-0.01,0.0,0.0,0.0,12.18,3,583.0,568.0,AgentPlugin
1600055895.191,6974.51,3547.23,1.0,-0.01,0.0,0.0,0.0,12.41,4,947.0,662.0,AgentPlugin
1600055895.698,6976.26,3547.21,1.0,-0.01,0.0,0.0,0.0,12.59,4,987.0,670.0,AgentPlugin
1600055896.193,6978.01,3547.19,1.0,-0.01,0.0,0.0,0.0,12.73,8,1679.0,956.0,AgentPlugin
1600055896.688,6979.82,3547.17,1.0,-0.01,0.0,0.0,0.0,12.83,7,882.0,722.0,AgentPlugin
1600055897.187,6981.61,3547.15,1.0,-0.01,0.0,0.0,0.0,12.91,3,86.0,473.0,AgentPlugin
1600055897.694,6983.44,3547.13,1.0,-0.01,0.0,0.0,0.0,12.98,3,21.0,523.0,AgentPlugin
1600055898.203,6985.3,3547.11,1.0,-0.01,0.0,0.0,0.0,13.02,5,1788.0,502.0,AgentPlugin
1600055898.723,6987.16,3547.09,1.0,-0.01,0.0,0.0,0.0,13.06,-1,1943.0,520.0,AgentPlugin
1600055899.222,6988.98,3547.07,1.0,-0.01,0.0,0.0,0.0,13.09,-1,1989.0,513.0,AgentPlugin
1600055899.727,6990.76,3547.05,1.0,-0.01,0.0,0.0,0.0,13.12,4,1149.0,618.0,AgentPlugin
1600055900.232,6992.65,3547.03,1.0,-0.01,0.0,0.0,0.0,13.14,4,645.0,635.0,AgentPlugin
1600055900.719,6994.38,3547.01,1.0,-0.01,0.0,0.0,0.0,13.15,3,17.0,584.0,AgentPlugin
1600055901.22,6996.22,3546.99,1.0,-0.01,0.0,0.0,0.0,13.16,7,1011.0,950.0,AgentPlugin
1600055901.738,6998.16,3546.97,1.0,-0.01,0.0,0.0,0.0,13.17,4,1004.0,580.0,AgentPlugin
1600055902.233,6999.92,3546.95,1.0,-0.01,0.0,0.0,0.0,13.18,4,924.0,624.0,AgentPlugin
1600055902.74,7001.82,3546.93,1.0,-0.01,0.0,0.03,0.0,13.19,4,684.0,647.0,AgentPlugin
1600055903.235,7003.64,3546.91,1.0,-0.01,0.0,0.04,0.0,13.24,4,955.0,574.0,AgentPlugin
1600055903.754,7005.55,3546.9,1.0,-0.01,0.0,0.04,0.0,13.29,4,971.0,568.0,AgentPlugin
1600055904.249,7007.38,3546.88,1.0,-0.01,0.0,0.04,0.0,13.33,4,956.0,547.0,AgentPlugin
1600055904.76,7009.3,3546.87,1.0,-0.01,0.0,0.06,0.0,13.37,4,972.0,591.0,AgentPlugin
1600055905.289,7011.26,3546.86,1.0,-0.01,0.0,0.09,0.0,13.53,4,949.0,569.0,AgentPlugin
1600055905.782,7013.09,3546.85,1.0,-0.01,0.0,0.16,0.0,13.88,4,950.0,552.0,AgentPlugin
1600055906.28,7015.07,3546.84,1.0,0.0,0.0,0.24,0.0,14.64,4,941.0,553.0,AgentPlugin
1600055906.794,7017.26,3546.83,1.0,0.0,0.0,0.24,0.0,15.75,4,958.0,552.0,AgentPlugin
1600055907.28,7019.46,3546.83,1.0,0.0,0.0,0.24,0.0,16.78,7,1159.0,749.0,AgentPlugin
1600055907.78,7021.84,3546.83,1.0,0.0,0.0,0.23,0.0,17.78,8,1641.0,949.0,AgentPlugin
1600055908.301,7024.51,3546.83,1.0,0.0,0.0,0.2,0.0,18.72,8,1689.0,932.0,AgentPlugin
1600055908.802,7027.17,3546.83,1.0,0.0,0.0,0.2,0.0,19.52,4,945.0,559.0,AgentPlugin
1600055909.304,7029.94,3546.83,1.0,0.0,0.0,0.2,0.0,20.29,4,957.0,536.0,AgentPlugin
1600055909.805,7032.81,3546.84,1.0,0.0,0.0,0.2,0.0,21.04,8,1670.0,925.0,AgentPlugin
1600055910.296,7035.7,3546.86,1.0,0.0,0.0,0.2,0.0,21.77,8,1655.0,924.0,AgentPlugin
1600055910.796,7038.75,3546.87,1.0,0.01,0.0,0.2,0.0,22.5,7,904.0,853.0,AgentPlugin
1600055911.295,7042.0,3546.9,1.0,0.01,0.0,0.1,0.0,23.22,4,947.0,574.0,AgentPlugin
1600055911.792,7045.19,3546.92,1.0,0.01,0.0,0.0,0.0,23.22,8,1642.0,924.0,AgentPlugin
1600055912.297,7048.38,3546.94,1.0,0.01,0.0,0.0,0.0,22.98,8,1659.0,953.0,AgentPlugin
1600055912.824,7051.78,3546.97,1.0,0.01,0.0,0.0,0.0,22.68,4,935.0,584.0,AgentPlugin
1600055913.338,7054.98,3547.0,1.0,0.01,0.0,0.05,0.0,22.42,4,932.0,572.0,AgentPlugin
1600055913.846,7058.14,3547.03,1.0,0.01,0.0,0.12,0.0,22.46,4,938.0,576.0,AgentPlugin
1600055914.353,7061.33,3547.06,1.0,0.01,0.0,0.13,0.0,22.79,8,1665.0,966.0,AgentPlugin
1600055914.863,7064.56,3547.1,1.0,0.01,0.0,0.12,0.0,23.13,4,1066.0,643.0,AgentPlugin
1600055915.359,7067.77,3547.14,1.0,0.01,0.0,0.01,0.0,23.37,4,927.0,558.0,AgentPlugin
1600055915.867,7071.07,3547.19,1.0,0.01,0.0,0.0,0.0,23.18,4,984.0,654.0,AgentPlugin
1600055916.379,7074.34,3547.23,1.0,0.01,0.0,0.0,0.0,22.91,4,938.0,586.0,AgentPlugin
1600055916.875,7077.46,3547.28,1.0,0.02,0.01,0.0,0.0,22.62,4,923.0,579.0,AgentPlugin
1600055917.392,7080.69,3547.35,1.0,0.02,0.01,0.0,0.0,22.32,4,1063.0,581.0,AgentPlugin
1600055917.896,7083.79,3547.44,1.0,0.03,0.02,0.0,0.0,22.03,5,1330.0,698.0,AgentPlugin
1600055918.398,7086.85,3547.56,1.0,0.04,0.02,0.0,0.0,21.75,4,936.0,594.0,AgentPlugin
1600055918.911,7089.93,3547.73,1.0,0.06,0.02,0.0,0.0,21.46,4,858.0,588.0,AgentPlugin
1600055919.407,7092.82,3547.94,1.0,0.07,0.02,0.0,0.0,21.19,4,1025.0,624.0,AgentPlugin
